ID,Age,Education,Experience,Income,ZIP Code,Married,Dependents,Credit_Card,Num_Credit_Card,Monthly_CC_Usage,Credit_Score,Self_Employed,Salaried,Loan_Amount,Nationality,Personal_Loan,Securities_Account,CD_Account,Online_Banking,Last_Two_Years_Tax_Return_Filled,Living_Property,Property_Area,Loan_Status,
4288,54,1,28,42000,483332,1,4,1,7,25000,Standard,No,Yes,100000,Indian,0,0,0,1,Yes ,Owned,Semi Urban,Approved,
4289,42,3,17,28000,480107,1,1,1,4,6000,Standard,Yes,No,100000,Indian,0,0,0,0,Yes ,Owned,Semi Urban,Approved,
4290,54,2,28,95000,456221,0,1,0,4,19000,Standard,No,Yes,50000,Indian,0,0,0,1,Yes ,Owned,Semi Urban,Approved,
4291,66,3,42,95000,456010,0,2,0,1375,0,Standard,Yes,No,50000,Indian,0,0,0,1,Yes ,Rented,Urban,Reject,
4292,46,1,21,34000,464002,0,1,0,4,1000,Standard,No,No,100000,Indian,0,0,0,1,Yes ,Owned,Semi Urban,Approved,
4293,63,3,37,191000,474009,0,2,0,4,43000,Standard,No,Yes ,1000000,Indian,1,0,0,0,Yes ,Owned,Rural,Reject,
4294,63,1,38,41000,474001,1,2,1,4,15000,Standard,Yes ,Yes,100000,Indian,0,0,0,1,Yes ,Owned,Urban,Approved,
4295,58,1,34,150000,464676,0,1,0,4,74000,Standard,Yes,Yes,1000000,Indian,0,0,0,1,No,Rented,Urban,Approved,
4296,65,3,41,91000,464001,0,2,0,4,0,Standard,Yes,Yes,50000,Indian,0,0,0,0,Yes ,Owned,Urban,Approved,
4297,35,2,9,84000,464001,0,4,0,4,22000,Good,Yes,Yes,50000,Indian,0,0,0,1,Yes ,Owned,Urban,Approved,
4298,33,1,9,73000,464001,0,4,0,5,34000,Standard,Yes,No,200000,Indian,0,0,0,1,Yes ,Owned,Urban,Approved,
4299,43,1,19,122000,464001,0,1,0,5,3000,Good,No,Yes,1000000,Indian,0,0,0,1,No,Owned,Semi Urban,Approved,
4300,30,2,5,73000,464002,0,1,0,5,26000,Good,Yes,No,200000,Indian,0,0,0,1,Yes ,Owned,Semi Urban,Approved,
4301,61,3,37,20000,464002,0,2,0,5,3000,Good,No,No,50000,Indian,0,0,0,1,Yes ,Owned,Semi Urban,Reject,
4302,49,1,24,130000,464002,0,4,0,5,11000,Good,No,Yes ,1000000,Indian,1,0,1,1,Yes ,Owned,Urban,Approved,
4303,52,3,27,85000,464002,0,3,0,5,34000,Good,Yes ,Yes,50000,Indian,1,0,0,0,No,Rented,Semi Urban,Approved,
4304,45,1,21,134000,456666,1,2,1,5,33000,Good,Yes,Yes,1000000,Indian,0,0,0,1,Yes ,Owned,Rural,Reject,
4305,64,2,39,98000,486556,0,3,0,7,18000,Standard,Yes,Yes,50000,Indian,0,0,0,1,Yes ,Rented,Urban,Approved,
4306,26,3,1,54000,486552,0,2,0,7,16000,Standard,Yes,Yes,200000,Indian,0,1,0,0,Yes ,Owned,Urban,Approved,
4307,35,1,11,41000,486536,0,3,0,7,20000,Standard,Yes,No,100000,Indian,0,0,0,1,No,Owned,Urban,Reject,
4308,45,3,19,128000,486449,0,4,0,7,60000,Poor,No,Yes,1000000,Indian,1,0,0,1,Yes ,Owned,Urban,Reject,
4309,44,1,20,132000,486448,0,3,0,7,26000,Poor,Yes,No,1000000,Indian,1,0,0,0,Yes ,Rented,Urban,Reject,
4310,34,3,8,188000,486445,0,1,0,7,29000,Poor,No,Yes,1000000,Indian,1,0,0,1,Yes ,Owned,Semi Urban,Reject,
4311,65,2,41,170000,486444,1,4,1,7,61000,Poor,Yes,No,1000000,Indian,1,0,1,1,No,Owned,Semi Urban,Reject,
4312,32,3,8,14000,486442,0,3,0,7,9000,Poor,No,No,50000,Indian,0,0,0,0,Yes ,Owned,Semi Urban,Reject,
4313,41,3,15,93000,486343,0,1,0,6,28000,Standard,No,Yes ,50000,Indian,0,0,0,1,No,Rented,Urban,Approved,
4314,52,2,28,79000,486342,1,1,1,6,27000,Standard,Yes ,Yes,50000,Indian,0,0,0,1,Yes ,Owned,Semi Urban,Approved,
4315,35,2,9,79000,486341,0,4,0,6,22000,Standard,Yes,Yes,50000,Indian,0,0,0,0,Yes ,Owned,Rural,Reject,
4316,51,3,26,62000,486340,0,4,0,6,18000,Poor,Yes,Yes,200000,Indian,0,0,0,1,Yes ,Owned,Urban,Reject,
4317,30,1,6,95000,486338,0,2,0,6,2000,Poor,Yes,Yes,50000,Indian,0,1,0,1,Yes ,Owned,Urban,Reject,
4318,58,3,33,60000,486333,0,4,0,6,13000,Standard,Yes,No,200000,Indian,0,0,0,1,Yes ,Owned,Urban,Approved,
4319,49,2,23,75000,486228,1,1,1,6,15000,Poor,No,Yes,50000,Indian,0,0,0,0,Yes ,Owned,Urban,Reject,
4320,63,2,38,85000,486226,1,4,1,6,1000,Poor,Yes,No,50000,Indian,0,0,0,0,Yes ,Owned,Urban,Reject,
4321,40,1,15,143000,486223,0,1,0,5,41000,Poor,No,No,1000000,Indian,0,0,0,1,Yes ,Rented,Semi Urban,Reject,
4322,27,2,0,34000,486220,1,1,1,5,20000,Poor,No,Yes ,100000,Indian,0,0,0,0,No,Owned,Semi Urban,Reject,
4323,38,1,14,44000,486123,0,2,0,5,17000,Poor,Yes ,Yes,100000,Indian,0,0,0,0,Yes ,Rented,Semi Urban,Reject,
4324,52,2,28,31000,486115,0,4,0,5,9000,Poor,Yes,Yes,100000,Indian,0,1,0,1,Yes ,Owned,Urban,Reject,
4325,49,1,24,13000,486113,0,4,0,5,8000,Poor,Yes,Yes,50000,Indian,0,0,0,1,Yes ,Owned,Semi Urban,Reject,
4326,59,1,35,52000,486113,1,4,1,5,15000,Standard,Yes,Yes,200000,Indian,0,0,0,1,No,Owned,Rural,Reject,
4327,32,3,8,42000,486112,0,1,0,5,2000,Poor,Yes,No,100000,Indian,0,0,0,1,Yes ,Rented,Urban,Reject,
4328,30,3,4,102000,486006,1,4,1,5,21000,Poor,No,Yes,1000000,Indian,0,0,0,0,Yes ,Owned,Urban,Reject,
4329,64,3,38,143000,486004,0,2,0,5,64000,Standard,Yes,No,1000000,Indian,1,1,1,1,Yes ,Owned,Urban,Approved,
4330,59,3,33,10000,486002,0,4,0,5,7000,Standard,No,Yes,50000,Indian,0,0,0,1,No,Owned,Urban,Reject,
4331,62,3,37,44000,486001,0,1,0,5,11000,Standard,Yes,No,100000,Indian,0,0,0,0,Yes ,Rented,Urban,Reject,
4332,61,1,37,158000,486001,1,2,1,5,60000,Standard,No,No,1000000,Indian,0,1,1,1,Yes ,Owned,Semi Urban,Approved,
4333,53,2,26,12000,486001,1,2,1,5,10000,Standard,No,Yes ,50000,Indian,0,0,0,0,Yes ,Owned,Semi Urban,Reject,
4334,51,1,26,59000,485881,0,1,0,5,12000,Standard,Yes ,Yes,200000,Indian,0,0,0,1,No,Owned,Semi Urban,Approved,
4335,55,2,29,92000,483990,0,1,0,5,19000,Standard,Yes,Yes,50000,Indian,0,0,0,0,Yes ,Owned,Urban,Approved,
4336,36,1,10,82000,483880,1,2,1,5,28000,Standard,Yes,Yes,50000,Indian,0,0,0,0,Yes ,Owned,Semi Urban,Approved,
4337,44,2,19,44000,483775,0,4,0,5,0,Good,Yes,Yes,100000,Indian,0,0,0,0,Yes ,Owned,Rural,Reject,
4338,26,2,2,182000,483773,0,2,0,5,32000,Good,Yes,No,1000000,Indian,1,0,0,0,No,Owned,Urban,Reject,
4339,54,1,30,121000,483504,0,2,0,5,4000,Standard,No,Yes,1000000,Indian,0,0,0,1,Yes ,Rented,Urban,Approved,
4340,35,1,11,38000,483501,1,1,1,5,17000,Standard,Yes,No,100000,Indian,0,0,0,0,No,Owned,Urban,Reject,
4341,34,1,10,92000,483501,1,2,1,5,27000,Good,No,No,50000,Indian,0,1,1,0,Yes ,Rented,Urban,Approved,
4342,28,3,3,53000,483501,0,2,0,5,16000,Good,No,Yes ,200000,Indian,0,0,0,0,Yes ,Owned,Urban,Approved,
4343,32,1,7,45000,483501,0,3,0,5,23000,Good,Yes ,Yes,100000,Indian,0,1,0,1,Yes ,Owned,Semi Urban,Approved,
4344,38,2,14,63000,483501,0,1,0,5,36000,Good,Yes,Yes,200000,Indian,0,1,0,1,Yes ,Owned,Semi Urban,Approved,
4345,53,1,28,181000,483501,0,1,0,4,81000,Standard,Yes,Yes,1000000,Indian,0,0,0,1,Yes ,Rented,Semi Urban,Approved,
4346,26,3,1,184000,483445,1,2,1,4,42000,Standard,Yes,Yes,1000000,Indian,1,0,1,1,Yes ,Owned,Urban,Approved,
4347,45,1,21,33000,483442,1,3,1,4,5000,Standard,Yes,No,100000,Indian,0,0,1,1,Yes ,Owned,Semi Urban,Approved,
4348,58,1,33,22000,483334,0,3,0,4,2000,Standard,No,Yes,50000,Indian,0,0,0,1,Yes ,Owned,Rural,Reject,
4349,59,1,33,99000,483332,0,2,0,4,27000,Standard,Yes,No,50000,Indian,0,0,0,0,No,Rented,Urban,Reject,
4350,45,2,18,44000,483225,0,3,0,4,10000,Standard,No,Yes,100000,Indian,0,0,0,0,Yes ,Owned,Urban,Approved,
4351,64,2,39,101000,483222,1,4,1,4,34000,Standard,Yes,No,1000000,Indian,0,0,0,0,Yes ,Owned,Urban,Approved,
4352,30,2,3,32000,483220,1,1,1,4,20000,Standard,No,No,100000,Indian,0,0,0,1,Yes ,Owned,Urban,Approved,
4353,40,1,16,59000,483220,0,4,0,9,26700,Poor,No,Yes ,200000,Indian,0,0,0,1,No,Owned,Urban,Reject,
4354,61,2,36,25000,483110,1,2,1,9,5000,Poor,Yes ,Yes,100000,Indian,0,0,0,1,Yes ,Owned,Semi Urban,Reject,
4355,40,1,16,140000,483105,0,3,0,980,56000,Poor,Yes,Yes,1000000,Indian,1,0,0,0,Yes ,Owned,Semi Urban,Reject,
4356,40,3,10,29000,482056,0,1,0,9,7500,Poor,Yes,Yes,100000,Indian,0,0,0,1,Yes ,Owned,Semi Urban,Reject,
4357,43,1,19,35000,482053,0,1,0,9,7000,Poor,Yes,Yes,100000,Indian,0,0,0,0,No,Rented,Urban,Reject,
4358,39,1,14,141000,482051,1,4,1,9,63000,Standard,Yes,No,1000000,Indian,1,1,1,1,Yes ,Owned,Semi Urban,Approved,
4359,35,3,11,75000,482050,0,4,0,9,20000,Poor,No,Yes,50000,Indian,0,0,0,0,Yes ,Rented,Rural,Reject,
4360,38,1,12,58000,482020,0,2,0,9,28000,Standard,Yes,No,200000,Indian,0,0,0,1,Yes ,Owned,Urban,Approved,
4361,67,1,43,41000,482011,0,2,0,5,11000,Standard,No,No,100000,Indian,0,0,0,0,No,Owned,Urban,Reject,
4362,55,2,30,42000,482011,1,2,1,5,20000,Standard,No,Yes ,100000,Indian,0,0,0,0,Yes ,Owned,Urban,Approved,
4363,28,2,2,55000,482011,0,3,0,5,11000,Standard,Yes ,Yes,200000,Indian,0,0,0,0,Yes ,Rented,Urban,Approved,
4364,30,2,4,18000,482010,0,4,0,5,3000,Standard,Yes,Yes,50000,Indian,0,0,0,1,Yes ,Owned,Urban,Reject,
4365,59,3,35,75000,482009,0,4,0,5,23000,Standard,Yes,Yes,50000,Indian,0,1,0,0,No,Owned,Semi Urban,Approved,
4366,26,1,2,85000,482007,0,2,0,5,25000,Standard,Yes,Yes,50000,Indian,0,0,0,0,Yes ,Owned,Semi Urban,Approved,
4367,52,2,28,43000,482007,0,4,0,5,11000,Standard,Yes,No,100000,Indian,0,0,0,0,No,Rented,Semi Urban,Reject,
4368,40,1,15,149000,482006,1,2,1,5,39000,Standard,No,Yes,1000000,Indian,0,0,0,1,Yes ,Owned,Urban,Approved,
4369,31,2,7,25000,482005,1,2,1,7,10000,Good,Yes,No,100000,Indian,0,1,1,1,Yes ,Owned,Semi Urban,Approved,
4370,50,2,25,19000,482005,1,4,1,7,4000,Standard,No,Yes,50000,Indian,0,0,0,1,Yes ,Owned,Rural,Reject,
4371,27,3,3,18000,482005,0,1,0,7,4000,Good,Yes,No,50000,Indian,0,0,0,0,Yes ,Owned,Urban,Reject,
4372,64,2,39,13000,482004,0,4,0,7,6000,Good,No,No,50000,Indian,0,0,0,1,Yes ,Owned,Urban,Reject,
4373,34,2,10,41000,482004,0,1,0,7,24000,Good,No,Yes ,100000,Indian,0,0,0,0,Yes ,Owned,Urban,Approved,
4374,30,1,6,139000,482004,0,1,0,7,43000,Good,Yes ,Yes,1000000,Indian,0,0,0,1,Yes ,Owned,Urban,Approved,
4375,39,1,15,62000,482003,1,3,1,7,23300,Good,Yes,Yes,200000,Indian,0,0,1,1,Yes ,Rented,Urban,Approved,
4376,34,1,10,51000,482003,0,3,0,7,20000,Good,Yes,Yes,200000,Indian,0,0,0,0,No,Owned,Semi Urban,Approved,
4377,40,1,15,71000,482003,0,3,0,6,30000,Poor,Yes,Yes,200000,Indian,0,0,0,1,Yes ,Rented,Semi Urban,Reject,
4378,33,3,8,145000,482002,0,1,0,6,27000,Poor,Yes,No,1000000,Indian,1,0,0,1,Yes ,Owned,Semi Urban,Reject,
4379,38,2,12,45000,482002,0,4,0,6,12000,Poor,No,Yes,100000,Indian,0,0,0,1,Yes ,Owned,Urban,Reject,
4380,42,3,17,53000,482002,0,4,0,6,19000,Poor,Yes,No,200000,Indian,0,0,0,1,No,Owned,Semi Urban,Reject,
4381,37,3,13,64000,482002,0,1,0,6,15000,Poor,No,No,200000,Indian,0,0,0,1,Yes ,Rented,Rural,Reject,
4382,33,1,8,39000,482002,0,4,0,6,8000,Poor,No,Yes ,100000,Indian,0,0,0,1,Yes ,Owned,Urban,Reject,
4383,60,3,34,38000,482002,0,3,0,6,22000,Poor,Yes ,Yes,100000,Indian,0,1,0,0,Yes ,Owned,Urban,Reject,
4384,28,1,4,85000,482002,0,3,0,6,25000,Poor,Yes,Yes,50000,Indian,0,0,0,1,No,Owned,Urban,Reject,
4385,45,2,20,61000,482002,1,3,1,6,27000,Standard,Yes,Yes,200000,Indian,0,0,0,0,Yes ,Rented,Urban,Approved,
4386,56,3,32,23000,482002,1,1,1,6,12000,Standard,Yes,Yes,50000,Indian,0,0,0,1,Yes ,Owned,Urban,Approved,
4387,53,1,27,122000,482002,0,1,0,6,24000,Standard,Yes,No,1000000,Indian,0,0,0,0,Yes ,Owned,Semi Urban,Approved,
4388,37,3,12,72000,482002,0,4,0,6,7000,Standard,No,Yes,200000,Indian,0,0,0,0,No,Owned,Semi Urban,Approved,
4389,47,1,21,123000,482002,0,1,0,6,73000,Standard,Yes,No,1000000,Indian,0,0,0,0,Yes ,Owned,Semi Urban,Approved,
4390,58,1,32,40000,482002,1,1,1,6,16000,Standard,No,Yes,100000,Indian,0,1,1,1,Yes ,Owned,Urban,Approved,
4391,52,2,26,62000,482002,0,4,0,6,28000,Standard,Yes,No,200000,Indian,0,0,0,1,Yes ,Owned,Semi Urban,Approved,
4392,46,1,22,113000,482002,1,2,1,6,33000,Standard,No,No,1000000,Indian,0,0,0,0,No,Owned,Rural,Reject,
4393,52,2,27,81000,482002,0,4,0,9,38000,Poor,No,Yes ,50000,Indian,0,0,0,0,Yes ,Rented,Urban,Reject,
4394,24,1,0,59000,482001,0,4,0,9,16000,Poor,Yes ,Yes,200000,Indian,0,0,0,0,No,Owned,Urban,Reject,
4395,57,2,31,25000,482001,0,2,0,9,7000,Poor,Yes,Yes,100000,Indian,0,0,0,0,Yes ,Rented,Urban,Reject,
4396,66,2,41,25000,482001,1,4,1,9,6000,Poor,Yes,Yes,100000,Indian,0,0,0,1,Yes ,Owned,Urban,Reject,
4397,30,3,5,14000,482001,0,4,0,9,5000,Poor,Yes,Yes,50000,Indian,0,0,0,1,Yes ,Owned,Urban,Reject,
4398,48,1,23,19000,482001,0,1,0,9,1000,Poor,Yes,No,50000,Indian,0,0,0,1,Yes ,Owned,Semi Urban,Reject,
4399,63,3,37,61000,482001,0,1,0,9,25000,Standard,No,Yes,200000,Indian,0,0,0,0,Yes ,Rented,Semi Urban,Approved,
4400,48,1,23,21000,482001,0,1,0,9,1000,Poor,Yes,No,50000,Indian,0,0,0,0,Yes ,Owned,Semi Urban,Reject,
4401,34,1,10,44000,482001,0,1,0,3,13300,Good,No,No,100000,Indian,0,0,0,1,Yes ,Owned,Urban,Approved,
4402,60,1,35,42000,482001,1,3,1,3,15000,Standard,No,Yes ,100000,Indian,0,0,0,0,Yes ,Owned,Semi Urban,Approved,
4403,55,3,25,52000,482001,0,1,0,3,14000,Good,Yes ,Yes,200000,Indian,0,1,0,0,No,Rented,Rural,Reject,
4404,50,1,24,112000,482001,0,1,0,3,0,Good,Yes,Yes,1000000,Indian,0,0,0,0,Yes ,Owned,Urban,Approved,
4405,29,3,5,34000,482001,0,1,0,3,4000,Good,Yes,Yes,100000,Indian,0,0,0,0,Yes ,Owned,Urban,Approved,
4406,61,3,35,83000,482001,0,2,0,3,17000,Good,Yes,Yes,50000,Indian,0,0,0,1,Yes ,Owned,Urban,Approved,
4407,50,2,25,24000,482001,0,4,0,3,4000,Good,Yes,No,50000,Indian,0,0,0,1,No,Owned,Urban,Reject,
4408,37,2,13,71000,482001,1,2,1,3,17000,Good,No,Yes,200000,Indian,0,0,0,1,Yes ,Owned,Urban,Approved,
4409,64,2,40,181000,482001,1,2,1,4,23000,Good,Yes,No,1000000,Indian,1,0,1,1,Yes ,Owned,Semi Urban,Approved,
4410,43,3,19,75000,482001,0,4,0,4,2000,Good,No,Yes,50000,Indian,0,0,0,1,Yes ,Owned,Semi Urban,Approved,
4411,39,1,14,153000,482001,0,2,0,4,30000,Standard,Yes,No,1000000,Indian,0,0,0,0,No,Rented,Semi Urban,Reject,
4412,23,2,-2,75000,482001,1,2,1,4,18000,Standard,No,No,50000,Indian,0,0,0,1,Yes ,Owned,Urban,Reject,
4413,34,2,10,19000,482001,0,4,0,4,4000,Standard,No,Yes ,50000,Indian,0,0,0,0,Yes ,Rented,Semi Urban,Reject,
4414,29,2,2,31000,480559,1,4,1,4,15000,Standard,Yes ,Yes,100000,Indian,0,0,0,0,Yes ,Owned,Rural,Reject,
4415,33,1,8,178000,480557,0,3,0,4,85000,Standard,Yes,Yes,1000000,Indian,1,1,1,1,No,Owned,Urban,Approved,
4416,60,1,35,65000,480554,1,2,1,4,15000,Standard,Yes,Yes,200000,Indian,0,0,0,0,Yes ,Owned,Urban,Approved,
4417,49,1,25,8000,480553,0,1,0,3,3000,Standard,Yes,Yes,50000,Indian,0,0,0,0,Yes ,Rented,Urban,Reject,
4418,54,1,28,92000,480551,0,2,0,3,11000,Standard,Yes,No,50000,Indian,0,0,0,1,Yes ,Owned,Urban,Approved,
4419,59,1,34,145000,480449,0,4,0,3,18000,Standard,No,Yes,1000000,Indian,1,0,0,1,No,Owned,Urban,Approved,
4420,42,3,17,85000,480447,0,1,0,3,37000,Poor,Yes,No,50000,Indian,0,0,0,0,Yes ,Owned,Semi Urban,Reject,
4421,62,1,38,149000,480443,0,1,0,3,47000,Poor,No,No,1000000,Indian,0,0,0,1,No,Rented,Semi Urban,Reject,
4422,63,2,38,9000,480338,1,4,1,3,6000,Poor,No,Yes ,50000,Indian,0,0,0,1,Yes ,Owned,Semi Urban,Reject,
4423,57,3,31,164000,480337,1,2,1,3,38000,Poor,Yes ,Yes,1000000,Indian,1,0,1,1,Yes ,Owned,Urban,Reject,
4424,61,2,36,40000,480334,0,3,0,3,5000,Standard,Yes,Yes,100000,Indian,0,1,0,0,Yes ,Owned,Semi Urban,Approved,
4425,35,3,10,54000,480334,1,1,1,5,25000,Standard,Yes,Yes,200000,Indian,0,0,0,0,Yes ,Owned,Rural,Reject,
4426,26,3,0,164000,480331,0,2,0,5,40000,Standard,Yes,Yes,1000000,Indian,1,0,0,1,Yes ,Owned,Urban,Approved,
4427,33,1,8,140000,480228,0,1,0,5,46000,Standard,Yes,No,1000000,Indian,0,0,0,1,Yes ,Owned,Urban,Approved,
4428,31,3,7,18000,480224,0,1,0,5,4000,Standard,No,Yes,50000,Indian,0,0,0,0,Yes ,Owned,Urban,Reject,
4429,51,1,27,12000,480223,0,4,0,5,10000,Standard,Yes,No,50000,Indian,0,1,0,1,Yes ,Rented,Urban,Reject,
4430,55,1,29,140000,480116,0,2,0,5,27000,Standard,No,Yes,1000000,Indian,0,0,0,1,No,Owned,Urban,Approved,
4431,38,3,12,24000,480116,1,2,1,5,8000,Good,Yes,No,50000,Indian,0,0,0,1,Yes ,Rented,Semi Urban,Approved,
4432,38,1,12,60000,480115,0,2,0,5,18000,Good,No,No,200000,Indian,0,0,0,1,Yes ,Owned,Semi Urban,Approved,
4433,53,3,27,50000,480111,0,2,0,10,8000,Standard,No,Yes ,200000,Indian,0,0,0,1,Yes ,Owned,Semi Urban,Approved,
4434,62,2,38,44000,480110,1,1,1,10,19000,Standard,Yes ,Yes,100000,Indian,0,0,0,0,No,Owned,Urban,Approved,
4435,35,2,9,51000,480107,0,4,0,10,22000,Standard,Yes,Yes,200000,Indian,0,0,0,1,Yes ,Rented,Semi Urban,Approved,
4436,46,1,21,34000,480002,0,2,0,10,13000,Standard,Yes,Yes,100000,Indian,0,0,0,0,Yes ,Owned,Rural,Reject,
4437,60,2,35,33000,480002,0,2,0,10,5000,Standard,Yes,Yes,100000,Indian,0,0,0,1,Yes ,Owned,Urban,Approved,
4438,63,1,38,63000,480002,0,2,0,10,15000,Standard,Yes,No,200000,Indian,0,0,0,1,No,Owned,Urban,Reject,
4439,43,3,18,22000,480002,0,2,0,10,0,Standard,No,Yes,50000,Indian,0,0,0,0,Yes ,Rented,Urban,Approved,
4440,33,3,7,104000,480001,1,2,1,10,36000,Standard,Yes,No,1000000,Indian,1,0,0,0,Yes ,Owned,Urban,Approved,
4441,43,3,19,75000,480001,0,3,0,4,3000,Poor,No,No,50000,Indian,0,0,0,0,Yes ,Owned,Urban,Reject,
4442,62,3,36,75000,480001,0,2,0,4,17000,Poor,No,Yes ,50000,Indian,0,0,0,0,No,Owned,Semi Urban,Reject,
4443,48,3,23,62000,480001,1,4,1,4,36000,Standard,Yes ,Yes,200000,Indian,0,0,0,0,Yes ,Owned,Semi Urban,Approved,
4444,38,1,14,48000,480001,0,1,0,4,18000,Poor,Yes,Yes,100000,Indian,0,0,0,0,Yes ,Owned,Semi Urban,Reject,
4445,36,1,10,73000,480001,1,2,1,4,28000,Poor,Yes,Yes,200000,Indian,0,0,0,1,Yes ,Owned,Urban,Reject,
4446,49,1,25,135000,475336,1,2,1,4,14000,Poor,Yes,Yes,1000000,Indian,0,0,0,1,No,Owned,Semi Urban,Reject,
4447,61,3,35,61000,475002,1,3,1,4,22000,Poor,Yes,No,200000,Indian,0,0,0,1,Yes ,Rented,Rural,Reject,
4448,49,2,22,78000,475001,0,3,0,4,20000,Standard,No,Yes,50000,Indian,0,0,0,1,No,Owned,Urban,Approved,
4449,59,3,34,40000,474055,0,3,0,6,9000,Good,Yes,No,100000,Indian,0,0,0,1,Yes ,Rented,Urban,Approved,
4450,30,3,6,44000,474042,1,1,1,6,2000,Good,No,Yes,100000,Indian,0,0,0,0,Yes ,Owned,Urban,Approved,
4451,44,1,20,45000,474040,0,2,0,6,25000,Standard,Yes,No,100000,Indian,0,0,0,1,Yes ,Owned,Urban,Approved,
4452,67,1,41,18000,474020,0,2,0,6,4000,Good,No,No,50000,Indian,0,0,0,1,Yes ,Owned,Urban,Reject,
4453,59,3,35,53000,474010,0,4,0,6,23000,Good,No,Yes ,200000,Indian,0,0,0,1,Yes ,Rented,Semi Urban,Approved,
4454,37,2,11,11000,474009,0,3,0,6,1000,Good,Yes ,Yes,50000,Indian,0,0,0,0,Yes ,Owned,Semi Urban,Reject,
4455,50,2,24,38000,474009,0,3,0,6,6000,Good,Yes,Yes,100000,Indian,0,0,0,1,Yes ,Owned,Semi Urban,Approved,
4456,56,2,31,28000,474009,1,1,1,6,15000,Good,Yes,Yes,100000,Indian,0,1,1,1,Yes ,Owned,Urban,Approved,
4457,29,1,3,35000,474009,1,2,1,5,3000,Good,Yes,Yes,100000,Indian,0,0,1,1,No,Rented,Semi Urban,Approved,
4458,55,2,29,81000,474009,0,3,0,5,17000,Good,Yes,No,50000,Indian,0,0,0,1,Yes ,Owned,Rural,Reject,
4459,48,3,22,90000,474008,0,2,0,5,8000,Good,No,Yes,50000,Indian,0,0,0,0,Yes ,Owned,Urban,Approved,
4460,32,1,8,115000,474007,0,1,0,5,40000,Standard,Yes,No,1000000,Indian,0,0,0,0,Yes ,Owned,Urban,Approved,
4461,47,2,22,78000,474006,0,1,0,5,2000,Standard,No,No,50000,Indian,0,0,0,1,No,Owned,Urban,Reject,
4462,46,3,21,30000,474006,0,4,0,5,19000,Standard,No,Yes ,100000,Indian,0,0,0,1,Yes ,Owned,Urban,Approved,
4463,33,1,7,39000,474006,1,4,1,5,8000,Standard,Yes ,Yes,100000,Indian,0,0,0,1,Yes ,Owned,Urban,Approved,
4464,39,1,13,69000,474006,0,3,0,5,1000,Standard,Yes,Yes,200000,Indian,0,0,0,0,Yes ,Owned,Semi Urban,Approved,
4465,60,1,35,29000,474006,1,3,1,6,2000,Standard,Yes,Yes,100000,Indian,0,0,0,1,No,Rented,Semi Urban,Approved,
4466,39,2,15,54000,474005,1,4,1,6,22000,Standard,Yes,Yes,200000,Indian,0,0,0,0,Yes ,Owned,Semi Urban,Approved,
4467,34,1,10,60000,474005,1,3,1,6,28000,Standard,Yes,No,200000,Indian,0,0,1,1,Yes ,Rented,Urban,Approved,
4468,55,3,30,99000,474004,0,1,0,6,1000,Standard,No,Yes,50000,Indian,0,0,0,0,Yes ,Owned,Semi Urban,Approved,
4469,67,1,42,51000,474003,1,3,1,6,22000,Standard,Yes,No,200000,Indian,0,0,0,1,No,Owned,Rural,Reject,
4470,40,3,14,53000,474003,1,3,1,6,5000,Standard,No,Yes,200000,Indian,0,1,1,1,Yes ,Owned,Urban,Approved,
4471,44,2,20,111000,474002,0,2,0,6,53000,Standard,Yes,No,1000000,Indian,1,0,0,1,Yes ,Rented,Urban,Approved,
4472,56,1,30,79000,474002,0,3,0,6,8000,Standard,No,No,50000,Indian,0,0,0,0,Yes ,Owned,Urban,Approved,
4473,50,2,25,90000,474002,0,1,0,5,28000,Standard,No,Yes ,50000,Indian,0,0,0,1,No,Owned,Urban,Approved,
4474,31,1,5,18000,474002,1,2,1,5,3000,Standard,Yes ,Yes,50000,Indian,0,0,0,1,Yes ,Owned,Urban,Reject,
4475,66,1,41,73000,474002,0,3,0,5,24000,Standard,Yes,Yes,200000,Indian,0,0,0,0,No,Rented,Semi Urban,Approved,
4476,43,3,18,59000,474001,0,3,0,5,8000,Poor,Yes,Yes,200000,Indian,0,0,0,1,Yes ,Owned,Semi Urban,Reject,
4477,58,1,32,40000,474001,0,2,0,5,3000,Poor,Yes,Yes,100000,Indian,0,0,0,0,Yes ,Owned,Semi Urban,Reject,
4478,33,2,9,41000,474001,1,1,1,5,15000,Poor,Yes,No,100000,Indian,0,0,1,1,Yes ,Owned,Urban,Reject,
4479,33,3,9,53000,474001,0,1,0,5,21000,Poor,No,Yes,200000,Indian,0,0,0,0,Yes ,Owned,Semi Urban,Reject,
4480,32,1,8,128000,474001,0,2,0,5,43300,Standard,Yes,No,1000000,Indian,0,0,0,1,Yes ,Owned,Rural,Reject,
4481,55,3,30,145000,474001,0,2,0,3,60000,Standard,No,No,1000000,Indian,1,0,0,1,Yes ,Owned,Urban,Approved,
4482,25,3,-2,35000,474001,0,4,0,3,10000,Standard,No,Yes ,100000,Indian,0,0,0,1,Yes ,Owned,Urban,Reject,
4483,40,3,14,28000,474001,0,2,0,3,8000,Standard,Yes ,Yes,100000,Indian,0,0,0,0,Yes ,Rented,Urban,Approved,
4484,54,1,28,155000,474001,1,1,1,3,10000,Poor,Yes,Yes,1000000,Indian,0,0,0,1,No,Owned,Urban,Reject,
